commit,metric,unit,direction,p50
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,shell_snapshot_cold_128_mib,ms,lower,371.7
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,shell_snapshot_cold_256_mib,ms,lower,391.8
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,shell_snapshot_cold_512_mib,ms,lower,409.5
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,shell_snapshot_cold_64_mib,ms,lower,376.8
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,shell_snapshot_restore_128_mib,ms,lower,44.7
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,shell_snapshot_restore_256_mib,ms,lower,52.3
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,shell_snapshot_restore_512_mib,ms,lower,67.8
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,shell_snapshot_restore_64_mib,ms,lower,41.1
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,virtfs_live_read,MB/s,higher,711.1
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,virtfs_live_roundtrip,ms,lower,555.8
4e0921c928ea00b7b42e7f440787c0dcf3b5d861,virtfs_live_write,MB/s,higher,533.3
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_base,ms,lower,381.4
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_clocksource,ms,lower,371.5
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_cryptomgr_notests,ms,lower,346.1
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_mitigations_off,ms,lower,276.1
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_no_timer_check,ms,lower,387
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_nokaslr,ms,lower,392.4
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_random_trust_cpu,ms,lower,381.9
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_rcu_expedited,ms,lower,381.9
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,cold_start_tsc_reliable,ms,lower,382.2
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,shell_snapshot_cold_128_mib,ms,lower,380.1
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,shell_snapshot_cold_256_mib,ms,lower,389.8
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,shell_snapshot_cold_512_mib,ms,lower,399.3
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,shell_snapshot_cold_64_mib,ms,lower,378.8
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,shell_snapshot_restore_128_mib,ms,lower,44.4
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,shell_snapshot_restore_256_mib,ms,lower,52.5
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,shell_snapshot_restore_512_mib,ms,lower,67.7
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,shell_snapshot_restore_64_mib,ms,lower,40.6
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,virtfs_live_read,MB/s,higher,711.1
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,virtfs_live_roundtrip,ms,lower,559.5
1f9da6b4c75c79e3f5db2b787cf3ddc2ce5c7472,virtfs_live_write,MB/s,higher,533.3
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_base,ms,lower,381.8
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_clocksource,ms,lower,345.1
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_cryptomgr_notests,ms,lower,381.6
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_mitigations_off,ms,lower,287.1
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_no_timer_check,ms,lower,381.1
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_nokaslr,ms,lower,381.2
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_random_trust_cpu,ms,lower,381.7
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_rcu_expedited,ms,lower,382.6
24302b2c145db2a1626a55558e979c95dd57590c,cold_start_tsc_reliable,ms,lower,382.3
24302b2c145db2a1626a55558e979c95dd57590c,shell_snapshot_cold_128_mib,ms,lower,381.2
24302b2c145db2a1626a55558e979c95dd57590c,shell_snapshot_cold_256_mib,ms,lower,389.7
24302b2c145db2a1626a55558e979c95dd57590c,shell_snapshot_cold_512_mib,ms,lower,371.4
24302b2c145db2a1626a55558e979c95dd57590c,shell_snapshot_cold_64_mib,ms,lower,341.6
24302b2c145db2a1626a55558e979c95dd57590c,shell_snapshot_restore_128_mib,ms,lower,44.1
24302b2c145db2a1626a55558e979c95dd57590c,shell_snapshot_restore_256_mib,ms,lower,52
24302b2c145db2a1626a55558e979c95dd57590c,shell_snapshot_restore_512_mib,ms,lower,67.3
24302b2c145db2a1626a55558e979c95dd57590c,shell_snapshot_restore_64_mib,ms,lower,41
24302b2c145db2a1626a55558e979c95dd57590c,virtfs_live_read,MB/s,higher,711.1
24302b2c145db2a1626a55558e979c95dd57590c,virtfs_live_roundtrip,ms,lower,543.3
24302b2c145db2a1626a55558e979c95dd57590c,virtfs_live_write,MB/s,higher,533.3
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_base,ms,lower,379.1
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_clocksource,ms,lower,378.3
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_cryptomgr_notests,ms,lower,379
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_mitigations_off,ms,lower,284.3
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_no_timer_check,ms,lower,341.9
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_nokaslr,ms,lower,369
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_random_trust_cpu,ms,lower,378
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_rcu_expedited,ms,lower,380.3
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,cold_start_tsc_reliable,ms,lower,378.5
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_cold_128_mib,ms,lower,379.7
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_cold_256_mib,ms,lower,350.7
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_cold_512_mib,ms,lower,406.3
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_cold_64_mib,ms,lower,375.4
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_restore_128_mib,ms,lower,43.7
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_restore_256_mib,ms,lower,51.4
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_restore_512_mib,ms,lower,66.6
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,shell_snapshot_restore_64_mib,ms,lower,39.9
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,virtfs_live_read,MB/s,higher,711.1
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,virtfs_live_roundtrip,ms,lower,507.4
5ca716a0e6ac102a0a9bec90df7b5a0e950663af,virtfs_live_write,MB/s,higher,533.3
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_base,ms,lower,380.8
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_clocksource,ms,lower,381.1
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_cryptomgr_notests,ms,lower,381.6
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_mitigations_off,ms,lower,284.5
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_no_timer_check,ms,lower,380.2
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_nokaslr,ms,lower,380
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_random_trust_cpu,ms,lower,381.8
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_rcu_expedited,ms,lower,382.1
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,cold_start_tsc_reliable,ms,lower,394.9
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_cold_128_mib,ms,lower,380
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_cold_256_mib,ms,lower,389.5
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_cold_512_mib,ms,lower,406
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_cold_64_mib,ms,lower,377.8
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_restore_128_mib,ms,lower,43.6
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_restore_256_mib,ms,lower,52.1
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_restore_512_mib,ms,lower,67
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,shell_snapshot_restore_64_mib,ms,lower,40.4
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,virtfs_live_read,MB/s,higher,711.1
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,virtfs_live_roundtrip,ms,lower,543
3fbebeef8f0973a5a6f3cfe8a876870ecdddac9e,virtfs_live_write,MB/s,higher,533.3
92652d59c483b402b10fac9499626244521808f5,cold_start_base,ms,lower,381
92652d59c483b402b10fac9499626244521808f5,cold_start_clocksource,ms,lower,382.1
92652d59c483b402b10fac9499626244521808f5,cold_start_cryptomgr_notests,ms,lower,380.9
92652d59c483b402b10fac9499626244521808f5,cold_start_mitigations_off,ms,lower,286
92652d59c483b402b10fac9499626244521808f5,cold_start_no_timer_check,ms,lower,382
92652d59c483b402b10fac9499626244521808f5,cold_start_nokaslr,ms,lower,344.4
92652d59c483b402b10fac9499626244521808f5,cold_start_random_trust_cpu,ms,lower,381.6
92652d59c483b402b10fac9499626244521808f5,cold_start_rcu_expedited,ms,lower,381.7
92652d59c483b402b10fac9499626244521808f5,cold_start_tsc_reliable,ms,lower,345.3
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_cold_128_mib,ms,lower,372.4
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_cold_256_mib,ms,lower,392.2
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_cold_512_mib,ms,lower,409.8
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_cold_64_mib,ms,lower,378.4
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_restore_128_mib,ms,lower,44.5
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_restore_256_mib,ms,lower,52.6
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_restore_512_mib,ms,lower,68.1
92652d59c483b402b10fac9499626244521808f5,shell_snapshot_restore_64_mib,ms,lower,41.2
92652d59c483b402b10fac9499626244521808f5,virtfs_live_read,MB/s,higher,711.1
92652d59c483b402b10fac9499626244521808f5,virtfs_live_roundtrip,ms,lower,563.3
92652d59c483b402b10fac9499626244521808f5,virtfs_live_write,MB/s,higher,533.3
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_base,ms,lower,347.3
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_clocksource,ms,lower,381.7
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_cryptomgr_notests,ms,lower,381.5
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_mitigations_off,ms,lower,290.2
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_no_timer_check,ms,lower,342.2
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_nokaslr,ms,lower,381.6
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_random_trust_cpu,ms,lower,381.4
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_rcu_expedited,ms,lower,381.8
33089acd08a5e6ddbd925c6a815051a972940284,cold_start_tsc_reliable,ms,lower,380.7
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_cold_128_mib,ms,lower,392.6
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_cold_256_mib,ms,lower,393.2
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_cold_512_mib,ms,lower,419.8
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_cold_64_mib,ms,lower,379
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_restore_128_mib,ms,lower,44.6
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_restore_256_mib,ms,lower,53.4
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_restore_512_mib,ms,lower,68.8
33089acd08a5e6ddbd925c6a815051a972940284,shell_snapshot_restore_64_mib,ms,lower,41.5
33089acd08a5e6ddbd925c6a815051a972940284,virtfs_live_read,MB/s,higher,711.1
33089acd08a5e6ddbd925c6a815051a972940284,virtfs_live_roundtrip,ms,lower,555.8
33089acd08a5e6ddbd925c6a815051a972940284,virtfs_live_write,MB/s,higher,533.3
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_base,ms,lower,382.3
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_clocksource,ms,lower,392
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_cryptomgr_notests,ms,lower,382.8
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_mitigations_off,ms,lower,356.6
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_no_timer_check,ms,lower,383.2
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_nokaslr,ms,lower,372.1
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_random_trust_cpu,ms,lower,393.2
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_rcu_expedited,ms,lower,382.1
c8f3da034e6556b0f1761bc84dff0352735e3401,cold_start_tsc_reliable,ms,lower,383.5
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_cold_128_mib,ms,lower,381.5
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_cold_256_mib,ms,lower,460.3
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_cold_512_mib,ms,lower,408.8
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_cold_64_mib,ms,lower,371.4
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_restore_128_mib,ms,lower,44.5
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_restore_256_mib,ms,lower,52.7
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_restore_512_mib,ms,lower,67.9
c8f3da034e6556b0f1761bc84dff0352735e3401,shell_snapshot_restore_64_mib,ms,lower,41
c8f3da034e6556b0f1761bc84dff0352735e3401,virtfs_live_read,MB/s,higher,711.1
c8f3da034e6556b0f1761bc84dff0352735e3401,virtfs_live_roundtrip,ms,lower,535.7
c8f3da034e6556b0f1761bc84dff0352735e3401,virtfs_live_write,MB/s,higher,533.3
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_base,ms,lower,382.1
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_clocksource,ms,lower,385.8
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_cryptomgr_notests,ms,lower,382.3
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_mitigations_off,ms,lower,286.7
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_no_timer_check,ms,lower,381.7
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_nokaslr,ms,lower,381.5
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_random_trust_cpu,ms,lower,380.3
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_rcu_expedited,ms,lower,451.9
3248825aa2ee93cb358b29ed9359916fb028830b,cold_start_tsc_reliable,ms,lower,382.5
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_cold_128_mib,ms,lower,382.6
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_cold_256_mib,ms,lower,390.1
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_cold_512_mib,ms,lower,407.9
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_cold_64_mib,ms,lower,377.3
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_restore_128_mib,ms,lower,44.4
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_restore_256_mib,ms,lower,52.6
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_restore_512_mib,ms,lower,68
3248825aa2ee93cb358b29ed9359916fb028830b,shell_snapshot_restore_64_mib,ms,lower,40.9
3248825aa2ee93cb358b29ed9359916fb028830b,virtfs_live_read,MB/s,higher,711.1
3248825aa2ee93cb358b29ed9359916fb028830b,virtfs_live_roundtrip,ms,lower,551.4
3248825aa2ee93cb358b29ed9359916fb028830b,virtfs_live_write,MB/s,higher,533.3
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_base,ms,lower,342.3
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_clocksource,ms,lower,369.3
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_cryptomgr_notests,ms,lower,379.5
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_mitigations_off,ms,lower,284.4
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_no_timer_check,ms,lower,379.4
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_nokaslr,ms,lower,378.5
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_random_trust_cpu,ms,lower,341.6
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_rcu_expedited,ms,lower,379.1
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,cold_start_tsc_reliable,ms,lower,370.1
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,shell_snapshot_cold_128_mib,ms,lower,344.2
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,shell_snapshot_cold_256_mib,ms,lower,387.5
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,shell_snapshot_cold_512_mib,ms,lower,369.6
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,shell_snapshot_cold_64_mib,ms,lower,387.2
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,shell_snapshot_restore_128_mib,ms,lower,43.7
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,shell_snapshot_restore_256_mib,ms,lower,52
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,shell_snapshot_restore_512_mib,ms,lower,67.2
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,shell_snapshot_restore_64_mib,ms,lower,40.4
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,virtfs_live_read,MB/s,higher,711.1
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,virtfs_live_roundtrip,ms,lower,554.9
ab732b42f34cdaaaf7cbdfd751a4c5570ed581b2,virtfs_live_write,MB/s,higher,533.3
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_base,ms,lower,381.3
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_clocksource,ms,lower,392.3
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_cryptomgr_notests,ms,lower,342.6
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_mitigations_off,ms,lower,276.9
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_no_timer_check,ms,lower,390.7
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_nokaslr,ms,lower,380.7
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_random_trust_cpu,ms,lower,372.3
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_rcu_expedited,ms,lower,382.7
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,cold_start_tsc_reliable,ms,lower,382
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,shell_snapshot_cold_128_mib,ms,lower,381.2
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,shell_snapshot_cold_256_mib,ms,lower,389.4
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,shell_snapshot_cold_512_mib,ms,lower,419.1
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,shell_snapshot_cold_64_mib,ms,lower,378.3
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,shell_snapshot_restore_128_mib,ms,lower,43.9
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,shell_snapshot_restore_256_mib,ms,lower,52.3
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,shell_snapshot_restore_512_mib,ms,lower,67.4
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,shell_snapshot_restore_64_mib,ms,lower,40.5
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,virtfs_live_read,MB/s,higher,711.1
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,virtfs_live_roundtrip,ms,lower,546.8
2238c6ed4cd1b7eb2e2627a167335ae5bed9bfcf,virtfs_live_write,MB/s,higher,492.3
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_base,ms,lower,311.3
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_clocksource,ms,lower,312.7
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_cryptomgr_notests,ms,lower,312.1
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_mitigations_off,ms,lower,216.4
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_no_timer_check,ms,lower,270.2
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_nokaslr,ms,lower,310.8
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_random_trust_cpu,ms,lower,313
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_rcu_expedited,ms,lower,311.6
b580cfd4f8e03850de36cc8d155ad866c2ce8173,cold_start_tsc_reliable,ms,lower,309.8
b580cfd4f8e03850de36cc8d155ad866c2ce8173,network_snapshot_cold,ms,lower,773.4
b580cfd4f8e03850de36cc8d155ad866c2ce8173,network_snapshot_restore,ms,lower,509.5
b580cfd4f8e03850de36cc8d155ad866c2ce8173,network_snapshot_restore_wall,ms,lower,653.6
b580cfd4f8e03850de36cc8d155ad866c2ce8173,shell_snapshot_cold_128_mib,ms,lower,315
b580cfd4f8e03850de36cc8d155ad866c2ce8173,shell_snapshot_cold_256_mib,ms,lower,319.1
b580cfd4f8e03850de36cc8d155ad866c2ce8173,shell_snapshot_cold_512_mib,ms,lower,339.4
b580cfd4f8e03850de36cc8d155ad866c2ce8173,shell_snapshot_cold_64_mib,ms,lower,306.7
b580cfd4f8e03850de36cc8d155ad866c2ce8173,shell_snapshot_restore_128_mib,ms,lower,45.1
b580cfd4f8e03850de36cc8d155ad866c2ce8173,shell_snapshot_restore_256_mib,ms,lower,53.6
b580cfd4f8e03850de36cc8d155ad866c2ce8173,shell_snapshot_restore_512_mib,ms,lower,69.2
b580cfd4f8e03850de36cc8d155ad866c2ce8173,shell_snapshot_restore_64_mib,ms,lower,41.9
b580cfd4f8e03850de36cc8d155ad866c2ce8173,virtfs_live_read,MB/s,higher,841.5
b580cfd4f8e03850de36cc8d155ad866c2ce8173,virtfs_live_roundtrip,ms,lower,523.3
b580cfd4f8e03850de36cc8d155ad866c2ce8173,virtfs_live_write,MB/s,higher,568.2
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_base,ms,lower,359.5
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_clocksource,ms,lower,358.3
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_cryptomgr_notests,ms,lower,357.6
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_mitigations_off,ms,lower,261.6
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_no_timer_check,ms,lower,317.4
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_nokaslr,ms,lower,359.1
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_random_trust_cpu,ms,lower,357.6
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_rcu_expedited,ms,lower,357.1
40d31b38da94ddf19805b37d7a40df05189c33fb,cold_start_tsc_reliable,ms,lower,356.9
40d31b38da94ddf19805b37d7a40df05189c33fb,network_snapshot_cold,ms,lower,818.5
40d31b38da94ddf19805b37d7a40df05189c33fb,network_snapshot_restore,ms,lower,505.9
40d31b38da94ddf19805b37d7a40df05189c33fb,network_snapshot_restore_wall,ms,lower,625.5
40d31b38da94ddf19805b37d7a40df05189c33fb,shell_snapshot_cold_128_mib,ms,lower,358.8
40d31b38da94ddf19805b37d7a40df05189c33fb,shell_snapshot_cold_256_mib,ms,lower,366.7
